stop_id,stop_name,stop_lat,stop_lon,stop_desc,location_type,location_accuracy,date_opened,date_opened_min,date_opened_max,date_precision,date_closed
us:n00021,"Node (41.909,-71.308)",41.909207,-71.308098,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00022,"Node (41.945,-71.282)",41.945409,-71.282403,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00023,"Node (41.826,-71.377)",41.826409,-71.377404,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00024,"Node (41.826,-71.424)",41.82581,-71.423501,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00025,"Node (41.869,-71.336)",41.868838,-71.336298,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00026,"Node (42.864,-73.905)",42.863847,-73.904871,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00027,"Node (43.001,-73.839)",43.001401,-73.839071,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00028,"Node (42.815,-73.943)",42.815015,-73.942781,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00029,"Node (42.889,-74.064)",42.889432,-74.063974,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00030,"Node (42.835,-73.955)",42.83471,-73.954599,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00031,"Node (43.107,-75.234)",43.107259,-75.234194,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00032,"Node (42.655,-73.745)",42.655374,-73.744714,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00033,"Node (42.651,-73.739)",42.651109,-73.738504,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00034,"Node (43.073,-76.174)",43.073163,-76.173952,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00035,"Node (43.061,-76.189)",43.061009,-76.189005,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00036,"Node (43.060,-77.090)",43.060163,-77.090296,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00037,"Node (43.057,-76.988)",43.056718,-76.987834,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00038,"Node (43.167,-77.599)",43.166635,-77.598803,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00039,"Node (43.151,-77.653)",43.151311,-77.652606,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00040,"Node (43.149,-77.665)",43.149411,-77.664905,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00041,"Node (43.105,-77.447)",43.105046,-77.447207,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00042,"Node (43.107,-77.819)",43.107011,-77.818805,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00043,"Node (42.989,-78.222)",42.98907,-78.221872,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00044,"Node (42.253,-71.808)",42.253209,-71.807999,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00045,"Node (42.041,-71.888)",42.040551,-71.887551,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00046,"Node (42.024,-71.883)",42.024309,-71.883211,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00047,"Node (41.988,-71.896)",41.987756,-71.895585,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00048,"Node (41.681,-71.921)",41.681279,-71.921212,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00049,"Node (41.521,-72.081)",41.521008,-72.081201,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00050,"Node (42.723,-73.691)",42.723107,-73.6914,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00051,"Node (42.810,-73.285)",42.810299,-73.285476,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00052,"Node (42.745,-73.214)",42.745027,-73.213898,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00053,"Node (41.830,-71.028)",41.829633,-71.02813,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00054,"Node (41.872,-71.068)",41.872159,-71.067597,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00055,"Node (41.665,-70.938)",41.665307,-70.937501,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00056,"Node (41.647,-70.926)",41.647008,-70.926003,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00057,"Node (42.156,-72.330)",42.156026,-72.33043,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00058,"Node (42.128,-72.562)",42.128308,-72.562104,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00059,"Node (42.103,-72.598)",42.103127,-72.597566,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00060,"Node (42.344,-73.089)",42.344243,-73.089264,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00061,"Node (42.130,-72.747)",42.129807,-72.746698,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00062,"Node (42.370,-73.108)",42.369754,-73.108333,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00063,"Node (42.349,-73.090)",42.348504,-73.090399,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00064,"Node (41.895,-71.374)",41.894608,-71.374398,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00065,"Node (41.894,-71.374)",41.894339,-71.374283,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00066,"Node (41.894,-71.377)",41.893956,-71.376929,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00067,"Node (41.806,-71.443)",41.805707,-71.442704,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00068,"Node (41.784,-71.422)",41.784009,-71.421899,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00069,"Node (41.769,-71.427)",41.76851,-71.4273,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00070,"Node (41.766,-71.428)",41.76571,-71.4283,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00071,"Node (41.379,-71.833)",41.379261,-71.832736,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00072,"Node (41.338,-71.905)",41.337758,-71.905021,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00073,"Node (41.713,-72.739)",41.713307,-72.738504,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00074,"Node (41.777,-72.671)",41.777207,-72.6708,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00075,"Node (41.668,-72.779)",41.668008,-72.778802,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00076,"Node (41.635,-72.767)",41.634709,-72.766999,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00077,"Node (41.321,-72.896)",41.32071,-72.896302,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00078,"Node (42.968,-78.891)",42.968007,-78.891002,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00079,"Node (43.026,-78.876)",43.025708,-78.875903,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00080,"Node (42.946,-78.895)",42.946267,-78.895419,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00081,"Node (42.877,-78.855)",42.876809,-78.854701,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00082,"Node (41.306,-72.922)",41.305508,-72.921899,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00083,"Node (41.064,-73.521)",41.063508,-73.520502,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00084,"Node (41.099,-73.419)",41.098908,-73.419298,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00085,"Node (40.907,-73.789)",40.907407,-73.789201,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00086,"Node (40.825,-73.886)",40.824818,-73.886217,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00087,"Node (40.806,-73.907)",40.806008,-73.907106,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00088,"Node (40.798,-73.917)",40.797925,-73.916574,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00089,"Node (40.762,-73.905)",40.761914,-73.90471,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00090,"Node (40.751,-73.914)",40.750607,-73.913599,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00091,"Node (40.743,-73.945)",40.7431,-73.944559,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00092,"Node (40.746,-73.983)",40.745729,-73.983155,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00093,"Node (41.004,-73.657)",41.004208,-73.657193,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00094,"Node (42.151,-76.832)",42.15051,-76.831805,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00095,"Node (42.170,-76.825)",42.169999,-76.824992,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00096,"Node (42.157,-77.055)",42.156606,-77.055415,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00097,"Node (40.815,-74.095)",40.815308,-74.0953,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00098,"Node (40.783,-74.080)",40.782807,-74.080202,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00099,"Node (40.762,-74.073)",40.76241,-74.073305,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00100,"Node (40.752,-74.071)",40.751939,-74.070673,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00101,"Node (40.749,-74.070)",40.749207,-74.069604,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00102,"Node (40.741,-74.068)",40.741208,-74.068498,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00103,"Node (40.736,-74.069)",40.736108,-74.0692,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00104,"Node (41.108,-74.151)",41.107645,-74.15078,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00105,"Node (42.207,-76.506)",42.206723,-76.506146,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00106,"Node (42.107,-76.273)",42.106515,-76.272662,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00107,"Node (43.418,-83.908)",43.417908,-83.908101,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00108,"Node (43.413,-83.906)",43.413209,-83.906003,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00109,"Node (41.398,-73.444)",41.39811,-73.444299,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00110,"Node (40.725,-73.704)",40.724908,-73.7045,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00111,"Node (40.741,-73.638)",40.740807,-73.638467,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00112,"Node (40.735,-73.889)",40.735306,-73.888605,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00113,"Node (40.706,-73.784)",40.70596,-73.783876,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00114,"Node (40.701,-73.804)",40.700509,-73.804498,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00115,"Node (40.698,-73.815)",40.697697,-73.815431,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00116,"Node (40.880,-74.533)",40.879712,-74.532762,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00117,"Node (40.884,-74.484)",40.883908,-74.484499,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00118,"Node (40.905,-74.601)",40.904908,-74.601404,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00119,"Node (40.898,-74.708)",40.89771,-74.707605,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00120,"Node (40.744,-74.125)",40.743718,-74.125078,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00121,"Node (40.743,-74.118)",40.743409,-74.117899,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00122,"Node (40.742,-74.148)",40.74191,-74.147905,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00123,"Node (40.755,-74.192)",40.754708,-74.192102,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00124,"Node (40.799,-74.476)",40.798909,-74.475801,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00125,"Node (40.718,-74.374)",40.718407,-74.373598,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00126,"Node (40.742,-74.086)",40.742207,-74.086099,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00127,"Node (40.729,-74.136)",40.729207,-74.136003,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00128,"Node (40.727,-74.139)",40.727208,-74.139299,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00129,"Node (40.712,-74.187)",40.712334,-74.186555,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00130,"Node (40.667,-74.216)",40.667172,-74.216066,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00131,"Node (40.688,-75.201)",40.687649,-75.201311,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00132,"Node (40.687,-75.202)",40.68749,-75.201914,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00133,"Node (40.657,-74.282)",40.657274,-74.28162,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00134,"Node (40.656,-74.294)",40.655672,-74.294079,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00135,"Node (40.560,-74.591)",40.560302,-74.591458,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00136,"Node (40.725,-74.132)",40.725407,-74.132402,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00137,"Node (40.711,-74.147)",40.711438,-74.147043,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00138,"Node (40.658,-74.184)",40.658322,-74.184206,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00139,"Node (40.640,-74.206)",40.639908,-74.206201,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00140,"Node (40.490,-74.454)",40.489705,-74.454355,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00141,"Node (40.382,-74.540)",40.382107,-74.540102,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00142,"Node (40.352,-74.448)",40.352307,-74.448183,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00143,"Node (40.299,-74.494)",40.299302,-74.49418,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00144,"Node (40.317,-74.624)",40.316708,-74.623705,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00145,"Node (40.215,-74.757)",40.21531,-74.756799,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00146,"Node (40.217,-74.622)",40.216809,-74.622102,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00147,"Node (40.146,-74.717)",40.146264,-74.716921,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00148,"Node (40.641,-74.240)",40.641007,-74.239702,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00149,"Node (40.599,-74.285)",40.598908,-74.285402,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00150,"Node (40.552,-74.346)",40.552209,-74.346002,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00151,"Node (40.538,-74.367)",40.538109,-74.367105,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00152,"Node (42.379,-83.057)",42.378678,-83.057103,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00153,"Node (42.415,-83.086)",42.414658,-83.086499,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00154,"Node (42.335,-83.100)",42.334847,-83.10043,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00155,"Node (42.326,-83.107)",42.325707,-83.106602,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00156,"Node (42.323,-83.064)",42.322854,-83.064313,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00157,"Node (42.327,-83.094)",42.327466,-83.094296,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00158,"Node (42.317,-83.160)",42.31749,-83.160443,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00159,"Node (42.313,-83.193)",42.31281,-83.192601,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00160,"Node (42.276,-83.397)",42.27591,-83.397008,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00161,"Node (42.245,-83.608)",42.245007,-83.607808,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00162,"Node (40.565,-75.998)",40.564858,-75.997514,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00163,"Node (40.381,-75.934)",40.380509,-75.933504,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00164,"Node (40.376,-75.933)",40.375508,-75.933001,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00165,"Node (40.339,-75.924)",40.339207,-75.924105,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00166,"Node (40.315,-75.909)",40.315407,-75.908602,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00167,"Node (40.270,-75.809)",40.270207,-75.809198,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00168,"Node (40.246,-75.657)",40.245713,-75.657229,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00169,"Node (40.102,-75.326)",40.102208,-75.326105,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00170,"Node (40.106,-75.338)",40.105507,-75.338098,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00171,"Node (40.111,-75.358)",40.110608,-75.357599,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00172,"Node (40.117,-75.472)",40.117299,-75.471643,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00173,"Node (40.078,-75.321)",40.078106,-75.320703,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00174,"Node (40.003,-75.164)",40.003006,-75.164301,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00175,"Node (40.007,-75.178)",40.007206,-75.1784,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00176,"Node (39.999,-75.159)",39.998909,-75.158502,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00177,"Node (40.006,-75.193)",40.006142,-75.192697,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00178,"Node (39.996,-75.156)",39.996308,-75.156404,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00179,"Node (39.953,-75.164)",39.953457,-75.163782,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00180,"Node (40.730,-76.088)",40.730092,-76.088015,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00181,"Node (40.682,-76.188)",40.681635,-76.18807,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00182,"Node (41.804,-83.814)",41.804329,-83.813931,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00183,"Node (41.892,-84.016)",41.891823,-84.01595,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00184,"Node (40.032,-75.025)",40.031807,-75.025003,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00185,"Node (40.195,-74.781)",40.195076,-74.781481,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00186,"Node (40.001,-75.097)",40.001107,-75.097101,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00187,"Node (40.208,-74.767)",40.207816,-74.766958,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00188,"Node (40.087,-75.358)",40.086506,-75.357698,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00189,"Node (40.030,-75.583)",40.029709,-75.5832,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00190,"Node (40.259,-76.875)",40.258606,-76.875201,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00191,"Node (40.192,-76.731)",40.192444,-76.731234,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00192,"Node (39.984,-75.828)",39.983609,-75.827501,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00193,"Node (40.172,-76.724)",40.172486,-76.724024,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00194,"Node (40.076,-76.348)",40.075509,-76.347506,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00195,"Node (40.057,-76.323)",40.056908,-76.323305,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00196,"Node (40.043,-76.248)",40.042881,-76.247668,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00197,"Node (40.005,-76.114)",40.005047,-76.113505,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00198,"Node (40.023,-76.494)",40.023308,-76.493502,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00199,"Node (41.712,-83.704)",41.711708,-83.704304,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00200,"Node (41.654,-83.609)",41.653508,-83.608502,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00201,"Node (41.642,-83.588)",41.641709,-83.588307,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00202,"Node (39.968,-76.726)",39.967808,-76.726,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00203,"Node (39.982,-76.670)",39.982308,-76.669604,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00204,"Node (41.632,-83.529)",41.632012,-83.529057,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00205,"Node (41.633,-83.534)",41.632607,-83.533902,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
us:n00206,"Node (41.628,-83.520)",41.627839,-83.520032,Railway network node (line endpoint / junction),0,1,18400101,,18400101,open_by_1840,
